Longitude,Latitude
-113.991795064286,50.9156192990843
-113.99190640409,50.9155471060065
-113.991915081181,50.9155425361257
-113.9920141255,50.9154927333186
-113.992177512052,50.9154223720812
-113.992301868925,50.9153232177862
-113.992395863858,50.9152213185551
-113.992450095819,50.9151413521203
-113.992492039776,50.9150581853524
-113.992497116252,50.9149722742753
-113.992518825538,50.9148594025524
-113.992600528374,50.9147639004964
-113.992721266943,50.9146693150978
-113.992824656911,50.9145756418854
-113.992920093127,50.9144796837556
-113.992993116111,50.914408857364
-113.993084936322,50.9143252366663
-113.993090720776,50.9143192964598
-113.9931594099,50.9142311047473
-113.993227374865,50.9141433696397
-113.993293897055,50.9140396404145
-113.993398010184,50.9139226612172
-113.993497781567,50.9138340134651
-113.993652489562,50.9137444561474
-113.993734188187,50.9136484956919
-113.993881667611,50.9135529962308
-113.994021918517,50.9134547542815
-113.994163616136,50.9133478297538
-113.994315430536,50.9132441050636
-113.994457845103,50.913160029033
-113.99457206564,50.9131024565509
-113.994707245857,50.9130521955251
-113.994718089545,50.9130462554658
-113.994877126105,50.912977260291
-113.995039780119,50.9128922710554
-113.995232067844,50.9128145934228
-113.995400500771,50.9127337168145
-113.995579056932,50.9126331901405
-113.9957395426,50.9125184952911
-113.995870387252,50.912433046139
-113.995965092771,50.9123265744238
-113.996082925807,50.9122324420981
-113.996234732259,50.9121469932348
-113.99637135886,50.9120537745974
-113.996521716128,50.9119747234526
-113.99667351854,50.9119029836713
-113.996831103501,50.911834899158
-113.996836885499,50.9118326140724
-113.996987963882,50.9117718415863
-113.997144101802,50.9117032990238
-113.997306745376,50.9116260748178
-113.997502637532,50.9115456524797
-113.997652268579,50.9114725404085
-113.997801176337,50.9114090239923
-113.997983334468,50.9113327134827
-113.998148865632,50.9112710245622
-113.998310783689,50.9111933422515
-113.998453904833,50.911136679745
-113.998620157015,50.9110759053398
-113.998723522863,50.9110361494052
-113.998735812363,50.9110064458782
-113.998739432354,50.9109141372127
-113.998740878621,50.9109095667428
-113.99878641816,50.9108725529443
-113.998850747946,50.9108752955269
-113.998997477351,50.9109072857831
-113.999063977288,50.9109018033706
-113.999131201358,50.9108766707144
-113.99930612581,50.9108104106313
-113.999488277637,50.9107418659735
-113.999650189991,50.9106929711837
-113.999823666824,50.9106427052211
-114.000000757905,50.9105864975486
-114.000201701818,50.9105101835657
-114.000370840416,50.910460373485
-114.000514679345,50.9104201591361
-114.000719235292,50.9103703483884
-114.000725018368,50.9103698916636
-114.00087391744,50.910329677739
-114.001030766403,50.9102903778312
-114.001197736444,50.910247423198
-114.00135097041,50.9102131509708
-114.001518662036,50.9101642562155
-114.001663222932,50.9101267841703
-114.001860548752,50.9100801737406
-114.002026069799,50.9100385898095
-114.002179304739,50.909991977799
-114.002322418571,50.9099567911057
-114.002493721552,50.9099106359093
-114.00265635131,50.9098809322522
-114.002821147838,50.909850314938
-114.002977272541,50.9098096432616
-114.002991005482,50.9098078143564
-114.003155079777,50.9097858790749
-114.003312648755,50.9097465778767
-114.00348973293,50.9097187012012
-114.003687055259,50.9096908227207
-114.003931360511,50.9096761971047
-114.004127237666,50.9096638561447
-114.004337569816,50.9096487723875
-114.004526219251,50.9096382586816
-114.004678728586,50.9096254608814
-114.004860872519,50.9096149459962
-114.005013382962,50.9096140288663
-114.005178178979,50.9096012298854
-114.005335746925,50.909585688171
-114.005352245363,50.9095838813366
-114.005359447347,50.9095831177601
-114.005523449794,50.9095589046976
-114.005680949286,50.9095438273005
-114.005838449305,50.9095337732707
-114.005977166589,50.9095314846046
-114.006141168315,50.9095164062536
-114.006279884488,50.9095063526147
-114.00645038755,50.9094844213454
-114.006576097855,50.9094688869045
-114.006721314047,50.9094533512069
-114.006854248911,50.9094373584622
-114.007008856291,50.9094094894522
-114.00712011725,50.9093980654935
-114.007127341974,50.9093976083636
-114.007258832505,50.909385726347
-114.00736936863,50.9093592287591
-114.007492184665,50.9093258790439
-114.007601274719,50.9093012080853
-114.007729151365,50.9092783634379
-114.007849802077,50.9092578034809
-114.007968285133,50.9092340458244
-114.008091102311,50.9092116578147
-114.008215362406,50.9091719117925
-114.008339624085,50.9091422154948
-114.008463162196,50.9091065803609
-114.008579474704,50.9090672912153
-114.008695786675,50.9090261751973
-114.008733784513,50.9090113928947
-114.008759955651,50.9090007792053
-114.008948575336,50.9089281153729
-114.009034575188,50.9088984095736
-114.009094554554,50.9088568246313
-114.00910539348,50.9088481421982
-114.009230407189,50.9087457809772
-114.009356144005,50.9086429628733
-114.00943851827,50.9085410615239
-114.009524505767,50.9084419017528
-114.009612658189,50.9083208089717
-114.009702979101,50.9082024587733
-114.009831598455,50.9080525784474
-114.009923361491,50.9079141219401
-114.010009338673,50.9077637865401
-114.010074358174,50.9076125377066
-114.010112631496,50.9074393583824
-114.010116944616,50.907310960009
-114.010112581061,50.9071606296133
-114.010086539285,50.9070267490938
-114.0100850934,50.9070208086622
-114.010053271929,50.906893325877
-114.010015672898,50.9067886906264
-114.009978793106,50.9066689755636
-114.009907944885,50.9065314426023
-114.00981685782,50.9063760896269
-114.009687463365,50.9061946931863
-114.009524825143,50.9060005039206
-114.009427656837,50.9059034239661
-114.009405975667,50.9058828468249
-114.009392451968,50.9058717920756
-114.0093844897,50.9058642348666
-114.009382350919,50.9058623929981
-114.011073233067,50.9054627046066
-114.011104504685,50.9053511165954
-114.011137721208,50.9052218020066
-114.011133362408,50.9051043703135
-114.011115985888,50.9049458162334
-114.011093550456,50.9047858907609
-114.011128937114,50.9046602312694
-114.011166495831,50.9045633591749
-114.011204053182,50.9044555211255
-114.011228614144,50.9044075411997
-114.011295089706,50.9043572755716
-114.011383971187,50.9043261976709
-114.011464185713,50.9043193385811
-114.011675205671,50.9043234377648
-114.011932486423,50.9043745978345
-114.011951276758,50.9043809931612
-114.012120401154,50.9044705408032
-114.012226643888,50.9045166832308
-114.012365273188,50.904604691929
-114.012551756883,50.9047229114468
-114.012673332959,50.9048470144579
-114.012794769643,50.9049685489265
-114.012882248985,50.905111105519
-114.012895996753,50.9051796442725
-114.012878667333,50.9052445302433
-114.0128208833,50.9053711051939
-114.012784055605,50.9054949367851
-114.01273350718,50.9056653755495
-114.012694512177,50.9057892073425
-114.012665636238,50.9059294878293
-114.012664929708,50.9059980281673
-114.012714090687,50.9060715902638
-114.012716181913,50.9060758027255
-114.012733419558,50.9060947085048
-114.012755050351,50.906112518826
-114.01279215751,50.9061399556825
-114.012987327564,50.9063103763479
-114.013282958935,50.9065013506993
-114.013432574059,50.9065643953635
-114.013749142558,50.9066584967429
-114.014059931395,50.9067535122362
-114.014353372184,50.9068348202652
-114.014582494153,50.9069216167768
-114.01478633354,50.9070440548858
-114.015037142488,50.9071454707998
-114.015269879522,50.9072258682468
-114.015629814289,50.9073025965549
-114.015642101038,50.9073039667752
-114.015759181696,50.907305325594
-114.015895045257,50.9072820079346
-114.016040287057,50.9072043140401
-114.016238265605,50.9070631022679
-114.016425397639,50.9069072677372
-114.016551836364,50.906797591413
-114.016705019636,50.9067007056187
-114.016896514837,50.9066344293478
-114.017050454109,50.906644921611
-114.017146584312,50.9066787232183
-114.017185622526,50.9067139023324
-114.017234062507,50.9067696427509
-114.017213842935,50.9068171656924
-114.017179172363,50.906874285727
-114.017218214907,50.9069245436655
-114.017434308982,50.9069363990046
-114.017691602898,50.9069601288213
-114.018008156619,50.906971969631
-114.018449730941,50.9069586602972
-114.01906041049,50.9069192824301
-114.019410200627,50.9069087236477
-114.019560516934,50.9068849417295
-114.019768647879,50.9068570396397
-114.020072181949,50.9068432871745
-114.020571583844,50.9068592050551
-114.02103702043,50.9068801532033
-114.021323224828,50.9069006711821
-114.021502455117,50.9068960732175
-114.021698309183,50.9068905594099
-114.021907178836,50.9069033193938
-114.022332857545,50.906900965191
-114.022478836703,50.9068822057252
-114.022550422678,50.90686505978
-114.022563740447,50.9068636808463
-114.022641093834,50.9068562869239
-114.022958627753,50.9068074077097
-114.02335918365,50.9068064256692
-114.023535271664,50.9067803850888
-114.023661577476,50.9067899455408
-114.023740653485,50.9067874410717
-114.023809153512,50.9067871394451
-114.023819972149,50.9067867965195
-114.023864715433,50.9067853786582
-114.024201758072,50.9067802982859
-114.024284017387,50.9067474292438
-114.024597950791,50.9067186235674
-114.024833675828,50.9067306345809
-114.027393616136,50.9067329532028
-114.117241857484,50.9067560693169
-114.126112054185,50.9067462482804
-114.12870495527,50.9067432606384
-114.13748672561,50.9067327079579
-114.140454018715,50.906728985574
-114.140454452424,50.9091590971593
-114.140455209867,50.9139579152176
-114.140455360072,50.9145530374096
-114.140456348796,50.9199469653624
-114.14045669107,50.9212322373595
-114.141266082068,50.9212335938713
-114.141266154293,50.9214260681765
-114.141267617767,50.9253399045891
-114.141268399942,50.9274547278968
-114.1412694957,50.9303567718484
-114.141271681878,50.936127608038
-114.141274695881,50.9431475719692
-114.14127943902,50.9503824779691
-114.141280824654,50.9577889840181
-114.141281473419,50.9630971709985
-114.141282031914,50.9684910733214
-114.14128259503,50.972245844171
-114.141286145014,50.9781207682512
-114.14128690467,50.9795188628567
-114.141286981059,50.9796589972809
-114.141288671849,50.9827653893467
-114.14129326831,50.9916427262602
-114.141310905412,50.9916374791462
-114.141329291353,50.9916316279067
-114.141357904464,50.991621935526
-114.141396314658,50.9916070306704
-114.141436365845,50.9915898053407
-114.14148319424,50.9915673540981
-114.141526113057,50.9915446109086
-114.141559196776,50.9915258270507
-114.141601012552,50.9915001257208
-114.141644537958,50.991471265977
-114.141675998629,50.9914490355581
-114.141713222431,50.9914211660172
-114.141900701682,50.9911526129678
-114.141966877853,50.9909417041714
-114.143030332633,50.991132070086
-114.143844918622,50.9913725608771
-114.144063519985,50.9913569575893
-114.143911179699,50.9911923169592
-114.145387492938,50.9913361476221
-114.1458733532,50.9913278745805
-114.146170802347,50.9912776695353
-114.147540591763,50.9923109071797
-114.147737999877,50.9924050643161
-114.148124372613,50.9927450051968
-114.148188426924,50.9932008588386
-114.148261893588,50.9935867902449
-114.14882723757,50.9941635881524
-114.149139819173,50.9944433419333
-114.149464825112,50.9947342110625
-114.150232434089,50.9952925046026
-114.150458098277,50.995449376872
-114.151188252382,50.9959569360288
-114.152702772223,50.9966024002526
-114.153825900625,50.9968592951031
-114.154837793688,50.9969765062496
-114.155800948885,50.9969205174485
-114.156615343273,50.9970318965866
-114.157400902422,50.9971615456336
-114.157809580826,50.997165467685
-114.158370453099,50.9971217806199
-114.159018841962,50.9967809141603
-114.159083567229,50.9965647585529
-114.158881505301,50.9963712077019
-114.158271750949,50.9962226919915
-114.15773686592,50.9958770701236
-114.157554280766,50.9954833099314
-114.157569096266,50.9954400237637
-114.157948175278,50.9943325372788
-114.157755321384,50.9938784200524
-114.15741172419,50.9935134743162
-114.156907315622,50.9932377122796
-114.1567149737,50.9929329341606
-114.156608076114,50.9925835559795
-114.156561003712,50.9920561601955
-114.156836737829,50.9901810859582
-114.157036262057,50.9900467760617
-114.157565115436,50.9896907762436
-114.158157601223,50.9892165337005
-114.158459568334,50.9891875269891
-114.158538797451,50.9891997859064
-114.158948158764,50.9892631230746
-114.159205425103,50.9894152914679
-114.159835270015,50.9900429838829
-114.159877252276,50.9900848217205
-114.159919497298,50.9906694180295
-114.159789703045,50.9909968746458
-114.159427773884,50.9911625966506
-114.158677971827,50.9912684738158
-114.158164907189,50.9914089765469
-114.157854661504,50.9919781624098
-114.158022861377,50.9925880085731
-114.159017308282,50.9933556089689
-114.159662387711,50.9935390231962
-114.159905041422,50.9938278416837
-114.160534795593,50.9940850254298
-114.16077211346,50.9941444004906
-114.161401423283,50.9941308239149
-114.161879348341,50.994018953252
-114.162366210268,50.9935797884427
-114.162828924874,50.9934393366033
-114.163100316191,50.9932991501718
-114.163349293081,50.9925044365976
-114.163736851173,50.9924721204672
-114.164209963792,50.9926643888139
-114.164214588505,50.9926662557925
-114.164215591417,50.9926666840963
-114.16421669393,50.9926670807957
-114.164216917853,50.9926671604904
-114.16422957526,50.9926718866275
-114.164235219279,50.9926739832109
-114.164235326256,50.9926740235147
-114.164236217718,50.9926743548849
-114.164246961224,50.9926792455273
-114.164251120137,50.9926811122603
-114.164251214399,50.9926811822484
-114.16425181221,50.9926814537995
-114.164282214657,50.9926967926378
-114.164320338122,50.9927170784955
-114.164345161736,50.9927310218524
-114.16438317836,50.99275370992
-114.164417834897,50.9927760521008
-114.16444729981,50.992796532595
-114.16447295808,50.9928156681694
-114.164499995725,50.9928373531073
-114.16452877327,50.992862428347
-114.164554567458,50.9928869486147
-114.164571971984,50.9929047545106
-114.164585370539,50.9929192371166
-114.164603577969,50.9929405191394
-114.164604459166,50.992941167862
-114.164604672223,50.9929417995462
-114.164611200528,50.9929494307971
-114.164630382515,50.9929760010531
-114.164648992735,50.9930084478584
-114.164657304884,50.9930266531168
-114.164665944715,50.993050104372
-114.164674930706,50.9930852293197
-114.164677930233,50.9931036236587
-114.164680301497,50.9931280357701
-114.164681022297,50.9931537995798
-114.164680739875,50.9931665736138
-114.164680768676,50.9931666616734
-114.164680733595,50.9931668118529
-114.164680687072,50.9931689613845
-114.164679854435,50.9931860602978
-114.164677449533,50.9932165454717
-114.164676085081,50.9932294837464
-114.164673512795,50.993250106424
-114.16466855987,50.9932823122445
-114.164653849783,50.9933541346708
-114.164633466582,50.9934309805092
-114.164600062392,50.9935361203689
-114.1645854433,50.9935777413555
-114.164442800044,50.9941928530482
-114.164442859869,50.9941944639395
-114.164477556723,50.9944306055048
-114.164508978468,50.9945876421605
-114.164519672564,50.9946473194953
-114.164524977961,50.9946812890422
-114.16453152847,50.9947321972484
-114.164533072614,50.9947470894044
-114.164534436073,50.9947620465415
-114.164536230717,50.9947865448641
-114.164538062172,50.9948424005186
-114.164535763961,50.9948922298206
-114.164420783506,50.9951275239639
-114.164466867281,50.9954305364052
-114.164467164813,50.9954324948675
-114.164759760453,50.9955941348562
-114.164926995406,50.9959021129659
-114.165019142866,50.9963341188114
-114.165332276263,50.9966069386441
-114.165613520098,50.9969659818951
-114.165709425679,50.9972220061815
-114.16624636161,50.9976354616817
-114.16667877738,50.9977983541312
-114.167438907483,50.9978245198869
-114.167966172759,50.997943668311
-114.168441753832,50.9981010407461
-114.168874526299,50.9983620267803
-114.169168997222,50.9985905092887
-114.170657698333,50.9994658299872
-114.170951611323,50.99953625262
-114.171409169948,50.9994810806223
-114.171581082162,50.9992784946026
-114.171606554671,50.999053936641
-114.171614530418,50.9989521081122
-114.171863407805,50.9985157246949
-114.17194673555,50.9984718217048
-114.172475440198,50.9981932598987
-114.173191964763,50.9981049969812
-114.174330576332,50.9977163388865
-114.174675293927,50.9975141663095
-114.174821045741,50.9972250866814
-114.17505378585,50.997104833846
-114.175545884059,50.9970550443806
-114.176124733439,50.997108675787
-114.176592578536,50.9975003849254
-114.176757818705,50.9978053464594
-114.176699260238,50.9983123041271
-114.176614870345,50.998841101067
-114.176451583364,50.9990593561319
-114.176350954604,50.999866138709
-114.176352556157,51.0002912518651
-114.176339511169,51.0008071841759
-114.176337536452,51.0008853463601
-114.176597690333,51.0011574633344
-114.176589653673,51.0013155316089
-114.17720542139,51.0019740728117
-114.178000196395,51.0020055642524
-114.179672925149,51.0012399750727
-114.179671934359,51.0009838182626
-114.179730135682,51.0008020150217
-114.179748744431,51.0007438915447
-114.180084226432,51.000389111689
-114.180368769339,51.0002633179555
-114.181024835627,51.0001696498352
-114.181750697792,51.0002557259361
-114.18284016224,51.0005537859889
-114.183280704113,51.0005639950105
-114.183351783735,51.0005486673359
-114.183789870478,51.000454191042
-114.18428240914,51.0005079168654
-114.184654738509,51.0007416853061
-114.184680133461,51.0007942895005
-114.184794081051,51.0010303237997
-114.18463107416,51.0013085419303
-114.184087565072,51.0014729070758
-114.183536125009,51.0018171367607
-114.183357550488,51.0019499359052
-114.183234692611,51.0020410677468
-114.182400933878,51.0030833587745
-114.181280029927,51.0035974233059
-114.181039359028,51.0039030066541
-114.181083991913,51.004273550301
-114.181569541903,51.0047415117126
-114.18159609505,51.0049049761058
-114.181890809156,51.0051661263808
-114.182409669691,51.0053124707147
-114.182850062292,51.0052736305438
-114.183289487675,51.0049895312997
-114.183368206281,51.0048699449791
-114.183368669674,51.0048693032788
-114.183486981519,51.0046894608001
-114.183925322791,51.0041328519687
-114.184270600341,51.0040723558348
-114.184616527366,51.0041753615402
-114.184660561524,51.0043878487104
-114.184748108661,51.0046820203479
-114.185527554452,51.0051876493692
-114.185510647777,51.0052803296267
-114.1856319948,51.0053836895543
-114.185960290679,51.0053940667623
-114.186167193114,51.0052901837387
-114.186132291639,51.0052030355466
-114.185942164646,51.0051815379894
-114.18592460522,51.0051107145887
-114.186192148236,51.0050503355575
-114.186926214884,51.0050055593592
-114.187297346882,51.0049286604724
-114.187834383976,51.0052929597393
-114.188303318299,51.0059026252083
-114.188562776218,51.0059785086383
-114.189000872193,51.0059913358691
-114.189340757108,51.006108053083
-114.190247916246,51.0061392781678
-114.190458409495,51.0061789209955
-114.190732045657,51.0062311414053
-114.191786241188,51.0063057149845
-114.19195878248,51.0062509291735
-114.192443277227,51.0064299876071
-114.192643294372,51.0067512196505
-114.192670250272,51.0070018846049
-114.192809346495,51.0072142118334
-114.193077523289,51.0073064196949
-114.193225056314,51.0074696796271
-114.193174495707,51.007774975962
-114.193391524748,51.0080307732378
-114.193746433033,51.0082045874193
-114.194739914195,51.0082138243234
-114.194781387852,51.0082027525782
-114.195171362814,51.0080986454236
-114.195834994238,51.0077323639541
-114.195937853482,51.0075414342248
-114.195824704117,51.0073399691743
-114.196383558034,51.0067122532336
-114.197419694326,51.0066014932418
-114.197548807504,51.0064922700633
-114.198127456833,51.0064640341283
-114.199088495978,51.0069747061006
-114.199150803659,51.0074051620099
-114.199108892263,51.0077049929829
-114.199057410758,51.0077868330533
-114.199153621858,51.0080646265721
-114.199751036036,51.0083797088829
-114.199708403551,51.0085105860501
-114.19990961247,51.0086716439565
-114.187859825796,51.0086625247647
-114.187857366435,51.0115770477464
-114.187856631997,51.0124478560794
-114.18785153472,51.0158233696499
-114.187849752266,51.0169709475803
-114.187848230306,51.0180390821416
-114.187845897271,51.0196740379664
-114.187919824971,51.0196741555363
-114.187919533011,51.0198561496415
-114.187915475864,51.0223646759581
-114.187912373667,51.0251979210656
-114.18790634034,51.0288607048691
-114.187903454174,51.0306180865577
-114.187829601901,51.0306180110987
-114.187823768416,51.0331522975812
-114.187810383691,51.038546010477
-114.18779663484,51.0425633448844
-114.187790580628,51.0439397898117
-114.18778535776,51.0451268722454
-114.187785418325,51.0453076288976
-114.187786802574,51.0493336264943
-114.187787808898,51.0523658629373
-114.187788209342,51.0525466997262
-114.187791779229,51.0541756177429
-114.187792975678,51.054727460168
-114.18779592754,51.0560757993499
-114.187799690069,51.0577951436928
-114.187805329264,51.0609383886055
-114.187807211258,51.0625318452538
-114.187809651432,51.0645956567252
-114.187812055717,51.0671126890893
-114.187804726982,51.0709088350864
-114.187801584112,51.0725363500612
-114.187798113287,51.0743349282633
-114.187796288399,51.0752734627162
-114.187810715547,51.0776973738964
