Longitude,Latitude
-114.02387487285,51.1835186585653
-114.013567389161,51.1835257725355
-114.013144125553,51.1835260464871
-114.012432034631,51.1835264982799
-114.002661736472,51.1835323082357
-114.002662046852,51.1797576225879
-114.002256736983,51.1797581426116
-114.00225649469,51.1761132462602
-114.001825291702,51.1761137410146
-114.00182546741,51.1835327611621
-114.000700412416,51.1835333657152
-113.981502254435,51.1835414578727
-113.978103571815,51.1835428983324
-113.966660733801,51.1835470104977
-113.958233757094,51.1835490873598
-113.955217913164,51.1835485086174
-113.946742504465,51.1835464734053
-113.943775100281,51.1835462375383
-113.935251150779,51.1835451274149
-113.934963403507,51.1835448914135
-113.923483119364,51.1835332022136
-113.920889592172,51.1835325291572
-113.911707247622,51.1835236752047
-113.911707422795,51.1833428861835
-113.911705925946,51.176732752549
-113.911705824879,51.1762944786484
-113.91170578297,51.1761187467496
-113.911711656739,51.1735059187954
-113.911722047717,51.1688913971974
-113.911722047655,51.1688891830728
-113.911713965834,51.1616498572522
-113.911705983645,51.154457025521
-113.911718533647,51.1541831166285
-113.911723301468,51.1469965609128
-113.911727962194,51.1397612439032
-113.911730405187,51.1325253184124
-113.911731149772,51.1252904281303
-113.911732187169,51.1251081465738
-113.911732237172,51.1178717551634
-113.911734202433,51.110636758578
-113.911734203567,51.1106361634651
-113.911736310773,51.1034012910326
-113.911735407409,51.0959889317427
-113.911738444737,51.0887553902401
-113.911743281114,51.0815299434946
-113.911743347662,51.0814357101395
-113.91174439321,51.0743006490586
-113.911745891172,51.0664271016844
-113.911746233549,51.0622869436853
-113.911746259508,51.0618996266126
-113.911746442447,51.0596559208778
-113.911746961052,51.052420911896
-113.911747062638,51.0451883900443
-113.911747229426,51.0380498829931
-113.911758146934,51.0374074426278
-113.911758055749,51.0373526060034
-113.911757453,51.037010090796
-113.911757143527,51.0368292105529
-113.911756540785,51.0364866962136
-113.91175644818,51.0364318577816
-113.911755846876,51.036089340723
-113.911754841891,51.0322448951652
-113.91175505113,51.0304583278594
-113.911755268831,51.0286717546171
-113.911755361403,51.0278737354258
-113.911755469313,51.0268851862065
-113.911756715993,51.0250986117439
-113.911757946197,51.0233138625417
-113.911759912704,51.0160799906763
-113.911762079613,51.0088460713023
-113.911762405592,51.0086652490962
-113.911763083495,51.0083913153857
-113.911764254796,51.0048244553907
-113.911765074474,51.0031364982195
-113.911765927761,51.0014480263667
-113.911769726044,50.9942145844509
-113.911774185462,50.98698038338
-113.91177793296,50.9795657881111
-113.911780534809,50.9723366340772
-113.911783245527,50.9651074531509
-113.911784651537,50.9578797941176
-113.911785245308,50.9537816109223
-113.911785052783,50.9533705648656
-113.911784801637,50.9528198196376
-113.91178548842,50.9526231791696
-113.911785529195,50.9523587949804
-113.911785555173,50.9522119956816
-113.911785579925,50.9520613325284
-113.911785604787,50.9518805370953
-113.91178563064,50.9517435763081
-113.911785672395,50.9514696484235
-113.911785696835,50.9513326813326
-113.911785780337,50.9507848237138
-113.91178580619,50.9506478602038
-113.91178606589,50.9504670532172
-113.911795636104,50.9432347838051
-113.911803173571,50.9360022710146
-113.911809214689,50.9287714615662
-113.911829778465,50.926764635621
-113.91186309289,50.9215255455911
-113.906402465646,50.9215305424571
-113.905941930393,50.9215309491377
-113.905922721719,50.9141061659681
-113.905905212173,50.9068592336205
-113.90589018591,50.8996334350172
-113.905869086617,50.8922212945778
-113.905849985826,50.8849863954829
-113.905832768407,50.8777738299218
-113.905813107967,50.8705282843801
-113.905793773716,50.8633860756857
-113.905792484861,50.8629379681694
-113.905771368928,50.8558801767425
-113.905770121576,50.8554637908946
-113.905791053957,50.8554530943757
-113.905826543394,50.8554385789485
-113.90588084008,50.8554163535468
-113.905927926152,50.8553968498828
-113.905983686053,50.8553737077306
-113.906055527546,50.8553435860527
-113.906078542055,50.8553342450563
-113.906116952457,50.8553142542665
-113.906167700752,50.8552879084435
-113.906211214061,50.8552601642292
-113.906228616363,50.8552497165155
-113.906282987444,50.8552206378869
-113.906321406176,50.8552006524302
-113.906367795547,50.8551756569193
-113.9064235995,50.8551465838694
-113.906468525567,50.8551238760065
-113.906519978021,50.8550988961792
-113.906569245631,50.8550748333611
-113.906612724823,50.8550525755836
-113.906652590021,50.8550321344813
-113.906690999011,50.8550126037901
-113.906732303268,50.854991252222
-113.906781597429,50.8549644455782
-113.906830171479,50.8549376284496
-113.906875114977,50.8549130990634
-113.906920074878,50.8548867267169
-113.906968640338,50.854861291291
-113.907022996305,50.854832212304
-113.907073026102,50.854803123554
-113.907118697559,50.8547794999491
-113.907169455707,50.8547490443537
-113.907212248484,50.8547231268638
-113.90726808469,50.8546908601752
-113.907314474325,50.8546645040949
-113.907363048671,50.854637225555
-113.907408712697,50.8546136126182
-113.907457244696,50.8545904541359
-113.90750432064,50.854569573452
-113.90755504527,50.8545450537781
-113.907611534248,50.8545214619212
-113.907650637186,50.8545046743201
-113.907704968192,50.8544806213198
-113.907750579916,50.8544624777415
-113.907800559722,50.8544388644658
-113.907907028419,50.8543944074203
-113.907957719751,50.8543721701131
-113.90799754303,50.854355837859
-113.908042444391,50.8543376954044
-113.908088784276,50.8543181857826
-113.90813223035,50.8543004925478
-113.908182194085,50.8542805380377
-113.908226358195,50.8542623949321
-113.908266884081,50.854248351101
-113.908288603925,50.8542411006298
-113.908336349196,50.8542261724342
-113.908359515204,50.8542180061024
-113.908410909083,50.8541994289907
-113.9084637411,50.8541803962907
-113.90850644212,50.8541659009847
-113.908562872586,50.8541477844477
-113.908606996056,50.854136488872
-113.908638101577,50.8541288204563
-113.908691612079,50.8541157189072
-113.90873356074,50.8541053340702
-113.908789974323,50.8540899656624
-113.908844931944,50.8540768741638
-113.908886862605,50.8540669450522
-113.908930258928,50.8540570206652
-113.908986664058,50.8540430132462
-113.909010523261,50.8540376009719
-113.909048840946,50.854029038167
-113.90909800088,50.8540182030237
-113.909142827809,50.8540087444564
-113.909186206641,50.8539997261556
-113.90922814621,50.8539902572178
-113.909258515878,50.8539825727812
-113.909309850595,50.8539722148121
-113.90936042389,50.8539641334038
-113.909408855459,50.8539560467153
-113.909443550196,50.8539488384631
-113.909494141904,50.8539407579102
-113.909536063631,50.8539331102281
-113.909640851103,50.853914226033
-113.909689300304,50.8539043115684
-113.909742048166,50.8538953254823
-113.909797684066,50.8538881755706
-113.90981285224,50.8538859352898
-113.909860563935,50.8538769326723
-113.909911163265,50.8538670296652
-113.90996611232,50.8538543997193
-113.910010938392,50.8538444751342
-113.910055764647,50.8538359224106
-113.910091906957,50.8538291699767
-113.910126543762,50.8538283542877
-113.910167019363,50.8538229896321
-113.910208925806,50.8538157929959
-113.910240013686,50.8538104076073
-113.91029205136,50.8537991273694
-113.910347009838,50.8537874133355
-113.910396169198,50.8537765884327
-113.910448951849,50.8537648636902
-113.910498128871,50.8537522065897
-113.910552349604,50.8537400316037
-113.910600823328,50.8537260083352
-113.910655070568,50.8537110796753
-113.910709324625,50.8536947943997
-113.910764308649,50.8536785051619
-113.910817107149,50.8536635762178
-113.910843879773,50.8536554364212
-113.91089233565,50.8536432343982
-113.910934276611,50.8536319389726
-113.910982005512,50.8536211091352
-113.911025384488,50.85361163975
-113.911116466953,50.8535927132146
-113.911148274956,50.8535864111491
-113.911199584932,50.8535774134202
-113.911248001271,50.8535702375457
-113.91130002178,50.8535639939595
-113.911352009238,50.853560943584
-113.911398207028,50.8535583275039
-113.911442289916,50.8535520571511
-113.91147047457,50.8535466548475
-113.911513853308,50.8535394741424
-113.91154347008,50.8535345331965
-113.911599841875,50.8535246401248
-113.911711137574,50.8535066822756
-113.911758824889,50.8535004172268
-113.911810118097,50.8534941737623
-113.911862138773,50.8534870030534
-113.911880912349,50.8534856840075
-113.91193580437,50.8534794405078
-113.911992158623,50.8534727521794
-113.912043451217,50.8534660474233
-113.912094744672,50.8534588769616
-113.912142448656,50.8534512452839
-113.912189416949,50.8534436139321
-113.912237121755,50.8534355273206
-113.912284817467,50.8534269803932
-113.91233396887,50.8534184435298
-113.912383111187,50.8534094400562
-113.912428656928,50.8533999762708
-113.912471308819,50.853390963395
-113.912515414431,50.8533814940006
-113.912566038535,50.8533683867123
-113.912615232453,50.8533529975603
-113.912661513779,50.8533412453727
-113.912702006849,50.853332227201
-113.912757667464,50.8533218844352
-113.912805355016,50.8533137921845
-113.912852338972,50.8533052444933
-113.912907279777,50.8532939751455
-113.912952808819,50.8532849723315
-113.912999065568,50.8532764249379
-113.913053278607,50.8532669772581
-113.913102421755,50.8532588949604
-113.913145048418,50.853252620183
-113.913176137016,50.8532472286184
-113.913219473768,50.8532409534431
-113.91327584514,50.853232437733
-113.913318478868,50.8532261566045
-113.913363264192,50.8532198860476
-113.91340301203,50.8532136000489
-113.913455032139,50.8532064349224
-113.91349766722,50.8532001645175
-113.913544626833,50.8531938990985
-113.913598086723,50.85318765016
-113.913634203071,50.8531836412661
-113.913681154426,50.8531787530589
-113.913713649563,50.853176094462
-113.913763494447,50.8531716677514
-113.91380826324,50.8531681407692
-113.913859555564,50.8531628016993
-113.913901462573,50.8531569819091
-113.91395201863,50.8531511828648
-113.913995356661,50.8531471953653
-113.91403800661,50.8531381765212
-113.91408139446,50.8531287069052
-113.91412690616,50.8531219763003
-113.914172443332,50.8531129676224
-113.914220148032,50.8531053422877
-113.914272168483,50.8530986316928
-113.914316936829,50.8530937389292
-113.914366799127,50.8530874789063
-113.914420962698,50.8530830622756
-113.914471510752,50.8530800067581
-113.914522754206,50.8530787776034
-113.914563907359,50.853076606976
-113.914615167513,50.8530740059142
-113.91467148783,50.8530714274085
-113.914703982336,50.8530706007038
-113.914760261908,50.8530716711794
-113.914804285726,50.8530731588097
-113.914857678026,50.8530742235346
-113.914908194423,50.8530752771484
-113.914957981088,50.8530754096293
-113.915009224615,50.8530764745172
-113.915060458816,50.8530779834834
-113.915105176879,50.8530803929837
-113.91514773577,50.8530846195805
-113.915170098418,50.8530869651537
-113.915214773307,50.8530943955134
-113.915255860412,50.853100448675
-113.915307806529,50.8531033299283
-113.915362613667,50.853108958789
-113.915400838131,50.8531131794532
-113.915440502705,50.8531173957542
-113.915483052542,50.8531211664275
-113.915537140262,50.8531272558739
-113.915578971842,50.8531324041643
-113.915633051307,50.8531375729809
-113.915667687058,50.8531385788252
-113.915710246496,50.8531409829378
-113.915755699732,50.8531429324302
-113.915800451006,50.8531435149136
-113.915851676786,50.8531450235263
-113.915892812822,50.8531460510713
-113.915925969245,50.8531507165136
-113.915977169187,50.8531563361941
-113.916024054771,50.8531610330677
-113.916063007538,50.8531638767661
-113.916112049447,50.8531667528758
-113.916152476218,50.8531673249238
-113.91619649896,50.8531679022369
-113.916251347551,50.8531671396965
-113.916296817088,50.8531663560202
-113.916352403371,50.8531660488569
-113.916395672343,50.8531711906927
-113.916440382224,50.8531758831435
-113.916487976775,50.8531796642541
-113.916515402177,50.8531806547982
-113.916560863988,50.8531826138721
-113.916608476615,50.8531850284617
-113.916645989755,50.8531860459605
-113.916699408822,50.8531857334881
-113.916728990919,50.8531862733227
-113.916783112771,50.8531868827917
-113.916820643179,50.8531869778695
-113.916862499323,50.8531880046868
-113.91690361877,50.8531904091365
-113.916949055465,50.8531937300311
-113.91698583378,50.8531974789683
-113.917039210254,50.8532035699095
-113.917079610511,50.8532055027083
-113.917106306757,50.8532060376999
-113.917155391377,50.8532057093542
-113.917198695926,50.8532044643992
-113.917252105673,50.8532046128559
-113.917299726074,50.8532074829635
-113.917327853511,50.8532098447939
-113.917358154883,50.8532108353791
-113.917416593017,50.8532137373715
-113.917459168619,50.8532143149824
-113.917488551305,50.8532143941939
-113.917490215787,50.8532143998656
-113.917546512412,50.8532131819456
-113.91759561445,50.8532110311477
-113.91763385516,50.8532102211693
-113.917680764427,50.8532112701383
-113.917729121716,50.8532118526275
-113.917769539587,50.8532110576243
-113.917794093749,50.8532102109796
-113.917833774974,50.8532107774251
-113.917881412215,50.8532113602433
-113.917937716531,50.8532106078236
-113.917992565942,50.8532093895699
-113.918043097748,50.8532090663627
-113.918079917436,50.8532087119339
-113.918110956264,50.8532078805619
-113.918147776126,50.8532066145226
-113.918197579713,50.8532044648625
-113.918238741952,50.8532027487404
-113.918289272662,50.8532006094395
-113.918344138933,50.8532002972276
-113.918396068299,50.8532031833875
-113.918439388275,50.8532028441781
-113.918468988583,50.8532011019145
-113.918517362003,50.8531989466238
-113.918559954363,50.8531972412759
-113.918593886935,50.853195959596
-113.918646577595,50.8531947359332
-113.918701459805,50.853192602184
-113.918751991122,50.8531909121848
-113.91879746996,50.8531896681502
-113.918841493707,50.8531888788806
-113.918892710783,50.8531922156238
-113.918946815943,50.8531951012528
-113.919000234215,50.8531952444204
-113.919047159618,50.8531935445988
-113.919097691556,50.8531923102449
-113.919169139344,50.8531925116807
-113.919216767889,50.853194016325
-113.919264389186,50.8531964307361
-113.919306964813,50.8531969977839
-113.919350986989,50.8531971190112
-113.919400072348,50.8531963465134
-113.919447700596,50.8531955568073
-113.919501119027,50.8531947836616
-113.919549492856,50.8531940106102
-113.91959784903,50.853192766449
-113.919650556064,50.8531910874487
-113.919699641433,50.8531903031379
-113.919741513691,50.8531885986613
-113.919793492955,50.8531864480183
-113.919849814692,50.8531829527286
-113.919887378477,50.8531784879983
-113.919937953203,50.8531713180913
-113.919980586612,50.8531654975158
-113.920032608645,50.8531574160719
-113.92008754094,50.8531475179142
-113.920129463206,50.8531389548377
-113.920180798865,50.8531285857941
-113.920226327131,50.8531191216507
-113.920281987406,50.8531078520202
-113.920318113966,50.8531024772773
-113.920361450791,50.8530980181336
-113.920399023607,50.8530940198273
-113.920448869467,50.853087759892
-113.920490047046,50.8530819237539
-113.920541365375,50.853072476018
-113.920596298883,50.8530625776216
-113.9206389489,50.8530535590626
-113.920676555888,50.8530436128853
-113.920725715054,50.8530318666478
-113.920782102882,50.8530210638554
-113.920834124747,50.8530120659698
-113.920885434928,50.8530039899559
-113.920933122698,50.8529972635661
-113.920989493395,50.8529864597629
-113.921035784508,50.8529733368772
-113.921087930097,50.8529515551372
-113.921094489262,50.8529410691039
-113.921114969646,50.8529059526016
-113.921162858805,50.8528731974151
-113.921218668875,50.8528418293237
-113.921259998474,50.8528163722719
-113.921313684257,50.8527813500517
-113.921368064333,50.8527472344695
-113.921414497228,50.8527163004773
-113.92145079776,50.85268487958
-113.921455081764,50.8526793985436
-113.921501078764,50.8526440959667
-113.92155067449,50.8526087832044
-113.921590915821,50.8525748620867
-113.921639799125,50.8525400046022
-113.92167939599,50.8525202459179
-113.921733408498,50.8524949680182
-113.921788868471,50.8524728789288
-113.921806160816,50.8524668833759
-113.921852309276,50.8524562440157
-113.921907878247,50.8524487664424
-113.921951173636,50.8524431523601
-113.921992301784,50.8524375493993
-113.922028359367,50.8524296748515
-113.922071637886,50.8524222339387
-113.922112766109,50.8524157139522
-113.922159659098,50.8524073521425
-113.922211595951,50.8523985181031
-113.922248391115,50.8523920095648
-113.922295292475,50.8523845637905
-113.922332797721,50.8523780494052
-113.922389094314,50.8523710323765
-113.922439617616,50.8523658526428
-113.922477140237,50.8523625431693
-113.922526944895,50.8523573692135
-113.922559430752,50.8523545193567
-113.922598400519,50.8523512152995
-113.922653256798,50.8523460194677
-113.9226915072,50.8523431599092
-113.922734810816,50.852338467919
-113.922784614677,50.8523337433543
-113.922830804873,50.8523285803625
-113.922872652861,50.8523229712743
-113.922922439892,50.8523155145688
-113.922967174531,50.8523085246861
-113.923020559059,50.8522992246594
-113.923073216335,50.8522908465063
-113.92311941423,50.8522861383009
-113.923162717691,50.8522823460541
-113.923219022332,50.8522780669942
-113.923267396449,50.8522756364382
-113.923320848115,50.852277299663
-113.923372166353,50.8522826213049
-113.923423468302,50.8522874889168
-113.923479111056,50.8522927953689
-113.923535449255,50.8522949080916
-113.923552791989,50.8522943998287
-113.923607641659,50.8522896656316
-113.923648058647,50.8522845120225
-113.923699987914,50.8522765898039
-113.923756275798,50.8522677453354
-113.923795948636,50.8522616813976
-113.92384719887,50.8522555854448
-113.923899154101,50.8522508672022
-113.923943896245,50.85224524793
-113.923985744023,50.8522396393416
-113.924036259359,50.8522321727461
-113.924088196411,50.852222877582
-113.924136512002,50.8522126882295
-113.924178350654,50.8522047925017
-113.924218759658,50.8522000998784
-113.924259194088,50.8521972403252
-113.924315523865,50.8521966098069
-113.924366072606,50.8521982832565
-113.924418093362,50.8522004017452
-113.924465052544,50.8522025466021
-113.924520679868,50.8522051042947
-113.924577025745,50.8522085839035
-113.924631924549,50.8522102474631
-113.924653610086,50.8522115497365
-113.924743146053,50.8522112748735
-113.924782868119,50.8522106972489
-113.924828363267,50.8522100990561
-113.924874587656,50.8522099562106
